EBNO,Mod,RateRS,RateConv,BerEst
-9.8,4FSK,[223 255],'3/4',0.48682735426009
-9.7,4FSK,[223 255],'3/4',0
-9.6,4FSK,[223 255],'3/4',0.504484304932735
-9.5,4FSK,[223 255],'3/4',0
-9.4,4FSK,[223 255],'3/4',0.503082959641256
-9.3,4FSK,[223 255],'3/4',0
-9.2,4FSK,[223 255],'3/4',0.496636771300448
-9.1,4FSK,[223 255],'3/4',0
-9,4FSK,[223 255],'3/4',0.506446188340807
-8.9,4FSK,[223 255],'3/4',0
-8.8,4FSK,[223 255],'3/4',0.493273542600897
-8.7,4FSK,[223 255],'3/4',0
-8.6,4FSK,[223 255],'3/4',0.496076233183857
-8.5,4FSK,[223 255],'3/4',0
-8.4,4FSK,[223 255],'3/4',0.511210762331839
-8.3,4FSK,[223 255],'3/4',0
-8.2,4FSK,[223 255],'3/4',0.492713004484305
-8.1,4FSK,[223 255],'3/4',0
-8,4FSK,[223 255],'3/4',0.508408071748879
-7.9,4FSK,[223 255],'3/4',0
-7.8,4FSK,[223 255],'3/4',0.507286995515695
-7.7,4FSK,[223 255],'3/4',0
-7.6,4FSK,[223 255],'3/4',0.484585201793722
-7.5,4FSK,[223 255],'3/4',0
-7.4,4FSK,[223 255],'3/4',0.50140134529148
-7.3,4FSK,[223 255],'3/4',0
-7.2,4FSK,[223 255],'3/4',0.466928251121076
-7.1,4FSK,[223 255],'3/4',0
-7,4FSK,[223 255],'3/4',0.490470852017937
-6.9,4FSK,[223 255],'3/4',0
-6.8,4FSK,[223 255],'3/4',0.481782511210762
-6.7,4FSK,[223 255],'3/4',0
-6.6,4FSK,[223 255],'3/4',0.503923766816143
-6.5,4FSK,[223 255],'3/4',0
-6.4,4FSK,[223 255],'3/4',0.504484304932735
-6.3,4FSK,[223 255],'3/4',0
-6.2,4FSK,[223 255],'3/4',0.512331838565022
-6.1,4FSK,[223 255],'3/4',0
-6,4FSK,[223 255],'3/4',0.509529147982063
-5.9,4FSK,[223 255],'3/4',0
-5.8,4FSK,[223 255],'3/4',0.489630044843049
-5.7,4FSK,[223 255],'3/4',0
-5.6,4FSK,[223 255],'3/4',0.499159192825112
-5.5,4FSK,[223 255],'3/4',0
-5.4,4FSK,[223 255],'3/4',0.503923766816143
-5.3,4FSK,[223 255],'3/4',0
-5.2,4FSK,[223 255],'3/4',0.509529147982063
-5.1,4FSK,[223 255],'3/4',0
-5,4FSK,[223 255],'3/4',0.512612107623318
-4.9,4FSK,[223 255],'3/4',0
-4.8,4FSK,[223 255],'3/4',0.498878923766816
-4.7,4FSK,[223 255],'3/4',0
-4.6,4FSK,[223 255],'3/4',0.493834080717489
-4.5,4FSK,[223 255],'3/4',0
-4.4,4FSK,[223 255],'3/4',0.509809417040359
-4.3,4FSK,[223 255],'3/4',0
-4.2,4FSK,[223 255],'3/4',0.512612107623318
-4.1,4FSK,[223 255],'3/4',0
-4,4FSK,[223 255],'3/4',0.490470852017937
-3.9,4FSK,[223 255],'3/4',0
-3.8,4FSK,[223 255],'3/4',0.498318385650224
-3.7,4FSK,[223 255],'3/4',0
-3.6,4FSK,[223 255],'3/4',0.502242152466368
-3.5,4FSK,[223 255],'3/4',0
-3.4,4FSK,[223 255],'3/4',0.50140134529148
-3.3,4FSK,[223 255],'3/4',0
-3.2,4FSK,[223 255],'3/4',0.503643497757848
-3.1,4FSK,[223 255],'3/4',0
-3,4FSK,[223 255],'3/4',0.508127802690583
-2.9,4FSK,[223 255],'3/4',0
-2.8,4FSK,[223 255],'3/4',0.498318385650224
-2.7,4FSK,[223 255],'3/4',0
-2.6,4FSK,[223 255],'3/4',0.489630044843049
-2.5,4FSK,[223 255],'3/4',0
-2.4,4FSK,[223 255],'3/4',0.501121076233184
-2.3,4FSK,[223 255],'3/4',0
-2.2,4FSK,[223 255],'3/4',0.494955156950673
-2.1,4FSK,[223 255],'3/4',0
-2,4FSK,[223 255],'3/4',0.51597533632287
-1.9,4FSK,[223 255],'3/4',0
-1.8,4FSK,[223 255],'3/4',0.505044843049327
-1.7,4FSK,[223 255],'3/4',0
-1.6,4FSK,[223 255],'3/4',0.497757847533632
-1.5,4FSK,[223 255],'3/4',0
-1.4,4FSK,[223 255],'3/4',0.50140134529148
-1.3,4FSK,[223 255],'3/4',0
-1.2,4FSK,[223 255],'3/4',0.492713004484305
-1.1,4FSK,[223 255],'3/4',0
-1,4FSK,[223 255],'3/4',0.490751121076233
-0.9,4FSK,[223 255],'3/4',0
-0.799999999999999,4FSK,[223 255],'3/4',0.500840807174888
-0.699999999999999,4FSK,[223 255],'3/4',0
-0.6,4FSK,[223 255],'3/4',0.507006726457399
-0.5,4FSK,[223 255],'3/4',0
-0.399999999999999,4FSK,[223 255],'3/4',0.489349775784753
-0.299999999999999,4FSK,[223 255],'3/4',0
-0.199999999999999,4FSK,[223 255],'3/4',0.508968609865471
-0.0999999999999996,4FSK,[223 255],'3/4',0
0,4FSK,[223 255],'3/4',0.509248878923767
0.100000000000001,4FSK,[223 255],'3/4',0
0.200000000000001,4FSK,[223 255],'3/4',0.495795964125561
0.300000000000001,4FSK,[223 255],'3/4',0
0.4,4FSK,[223 255],'3/4',0.490190582959641
0.5,4FSK,[223 255],'3/4',0
0.600000000000001,4FSK,[223 255],'3/4',0.510930493273543
0.700000000000001,4FSK,[223 255],'3/4',0
0.800000000000001,4FSK,[223 255],'3/4',0.501681614349776
0.9,4FSK,[223 255],'3/4',0
1,4FSK,[223 255],'3/4',0.483464125560538
1.1,4FSK,[223 255],'3/4',0
1.2,4FSK,[223 255],'3/4',0.484865470852018
1.3,4FSK,[223 255],'3/4',0
1.4,4FSK,[223 255],'3/4',0.495795964125561
1.5,4FSK,[223 255],'3/4',0
1.6,4FSK,[223 255],'3/4',0.482062780269058
1.7,4FSK,[223 255],'3/4',0
1.8,4FSK,[223 255],'3/4',0.459921524663677
1.9,4FSK,[223 255],'3/4',0
2,4FSK,[223 255],'3/4',0.503082959641256
2.1,4FSK,[223 255],'3/4',0
2.2,4FSK,[223 255],'3/4',0.498878923766816
2.3,4FSK,[223 255],'3/4',0
2.4,4FSK,[223 255],'3/4',0.482903587443946
2.5,4FSK,[223 255],'3/4',0
2.6,4FSK,[223 255],'3/4',0.474215246636771
2.7,4FSK,[223 255],'3/4',0
2.8,4FSK,[223 255],'3/4',0.472813901345291
2.9,4FSK,[223 255],'3/4',0
3,4FSK,[223 255],'3/4',0.469170403587444
3.1,4FSK,[223 255],'3/4',0
3.2,4FSK,[223 255],'3/4',0.443946188340807
3.3,4FSK,[223 255],'3/4',0
3.4,4FSK,[223 255],'3/4',0.453195067264574
3.5,4FSK,[223 255],'3/4',0
3.6,4FSK,[223 255],'3/4',0.457679372197309
3.7,4FSK,[223 255],'3/4',0
3.8,4FSK,[223 255],'3/4',0.458800448430493
3.9,4FSK,[223 255],'3/4',0
4,4FSK,[223 255],'3/4',0.446748878923767
4.1,4FSK,[223 255],'3/4',0
4.2,4FSK,[223 255],'3/4',0.442264573991031
4.3,4FSK,[223 255],'3/4',0
4.4,4FSK,[223 255],'3/4',0.419282511210762
4.5,4FSK,[223 255],'3/4',0
4.6,4FSK,[223 255],'3/4',0.411715246636771
4.7,4FSK,[223 255],'3/4',0
4.8,4FSK,[223 255],'3/4',0.404988789237668
4.9,4FSK,[223 255],'3/4',0
5,4FSK,[223 255],'3/4',0.389854260089686
5.1,4FSK,[223 255],'3/4',0
5.2,4FSK,[223 255],'3/4',0.382006726457399
5.3,4FSK,[223 255],'3/4',0
5.4,4FSK,[223 255],'3/4',0.369955156950673
5.5,4FSK,[223 255],'3/4',0
5.6,4FSK,[223 255],'3/4',0.383408071748879
5.7,4FSK,[223 255],'3/4',0
5.8,4FSK,[223 255],'3/4',0.364630044843049
5.9,4FSK,[223 255],'3/4',0
6,4FSK,[223 255],'3/4',0.367152466367713
6.1,4FSK,[223 255],'3/4',0
6.2,4FSK,[223 255],'3/4',0.368553811659193
6.3,4FSK,[223 255],'3/4',0
6.4,4FSK,[223 255],'3/4',0.369394618834081
6.5,4FSK,[223 255],'3/4',0
6.6,4FSK,[223 255],'3/4',0.366872197309417
6.7,4FSK,[223 255],'3/4',0
6.8,4FSK,[223 255],'3/4',0.33127802690583
6.9,4FSK,[223 255],'3/4',0
7,4FSK,[223 255],'3/4',0.317451420029895
7.1,4FSK,[223 255],'3/4',0
7.2,4FSK,[223 255],'3/4',0.323430493273543
7.3,4FSK,[223 255],'3/4',0
7.4,4FSK,[223 255],'3/4',0.341928251121076
7.5,4FSK,[223 255],'3/4',0
7.6,4FSK,[223 255],'3/4',0.307735426008969
7.7,4FSK,[223 255],'3/4',0
7.8,4FSK,[223 255],'3/4',0.20207399103139
7.9,4FSK,[223 255],'3/4',0
8,4FSK,[223 255],'3/4',0.191704035874439
8.1,4FSK,[223 255],'3/4',0
8.2,4FSK,[223 255],'3/4',0.192965246636771
8.3,4FSK,[223 255],'3/4',0
8.4,4FSK,[223 255],'3/4',0.303251121076233
8.5,4FSK,[223 255],'3/4',0
8.6,4FSK,[223 255],'3/4',0.175868834080717
8.7,4FSK,[223 255],'3/4',0
8.8,4FSK,[223 255],'3/4',0.289517937219731
8.9,4FSK,[223 255],'3/4',0
9,4FSK,[223 255],'3/4',0.0766535874439462
9.1,4FSK,[223 255],'3/4',0
9.2,4FSK,[223 255],'3/4',0.227765321375187
9.3,4FSK,[223 255],'3/4',0
9.4,4FSK,[223 255],'3/4',0.0528434569914391
9.5,4FSK,[223 255],'3/4',0
9.6,4FSK,[223 255],'3/4',0.0978139013452915
9.7,4FSK,[223 255],'3/4',0
9.8,4FSK,[223 255],'3/4',0.130269058295964
9.9,4FSK,[223 255],'3/4',0
10,4FSK,[223 255],'3/4',0.0946375186846039
10.1,4FSK,[223 255],'3/4',0
10.2,4FSK,[223 255],'3/4',0.0619955156950673
10.3,4FSK,[223 255],'3/4',0
10.4,4FSK,[223 255],'3/4',0.0383968609865471
10.5,4FSK,[223 255],'3/4',0
10.6,4FSK,[223 255],'3/4',0.0203506477329347
10.7,4FSK,[223 255],'3/4',0
10.8,4FSK,[223 255],'3/4',0.0195254110612855
10.9,4FSK,[223 255],'3/4',0
11,4FSK,[223 255],'3/4',0.0299087123638693
11.1,4FSK,[223 255],'3/4',0
11.2,4FSK,[223 255],'3/4',0.0379517277763123
11.3,4FSK,[223 255],'3/4',0
11.4,4FSK,[223 255],'3/4',0.0287403179779861
11.5,4FSK,[223 255],'3/4',0
11.6,4FSK,[223 255],'3/4',0.00354051517363646
11.7,4FSK,[223 255],'3/4',0
11.8,4FSK,[223 255],'3/4',0.00363066100708589
11.9,4FSK,[223 255],'3/4',0
12,4FSK,[223 255],'3/4',0.00431475945302552
12.1,4FSK,[223 255],'3/4',0
12.2,4FSK,[223 255],'3/4',0.00453565193578202
12.3,4FSK,[223 255],'3/4',0
12.4,4FSK,[223 255],'3/4',0.00194977876435797
12.5,4FSK,[223 255],'3/4',0
12.6,4FSK,[223 255],'3/4',0.000543353736375241
12.7,4FSK,[223 255],'3/4',0
12.8,4FSK,[223 255],'3/4',0.00046887203047714
12.9,4FSK,[223 255],'3/4',0
13,4FSK,[223 255],'3/4',0.00043700638923987
13.1,4FSK,[223 255],'3/4',0
13.2,4FSK,[223 255],'3/4',0.000208252902919253
13.3,4FSK,[223 255],'3/4',0
13.4,4FSK,[223 255],'3/4',0.000169171413566032
13.5,4FSK,[223 255],'3/4',0
13.6,4FSK,[223 255],'3/4',0.000131786089113634
13.7,4FSK,[223 255],'3/4',0
13.8,4FSK,[223 255],'3/4',7.15431046502737e-05
13.9,4FSK,[223 255],'3/4',0
14,4FSK,[223 255],'3/4',2.71907222579868e-05
14.1,4FSK,[223 255],'3/4',0
14.2,4FSK,[223 255],'3/4',1.38384731103583e-05
14.3,4FSK,[223 255],'3/4',0
14.4,4FSK,[223 255],'3/4',1.44833320066159e-05
14.5,4FSK,[223 255],'3/4',0
14.6,4FSK,[223 255],'3/4',4.82998377125453e-06
14.7,4FSK,[223 255],'3/4',0
14.8,4FSK,[223 255],'3/4',4.04998639204572e-06
14.9,4FSK,[223 255],'3/4',0
15,4FSK,[223 255],'3/4',0
15.1,4FSK,[223 255],'3/4',0
15.2,4FSK,[223 255],'3/4',0
15.3,4FSK,[223 255],'3/4',0
15.4,4FSK,[223 255],'3/4',0
15.5,4FSK,[223 255],'3/4',0
15.6,4FSK,[223 255],'3/4',0
15.7,4FSK,[223 255],'3/4',0
15.8,4FSK,[223 255],'3/4',0
15.9,4FSK,[223 255],'3/4',0
16,4FSK,[223 255],'3/4',0
16.1,4FSK,[223 255],'3/4',0
16.2,4FSK,[223 255],'3/4',0
16.3,4FSK,[223 255],'3/4',0
16.4,4FSK,[223 255],'3/4',0
16.5,4FSK,[223 255],'3/4',0
16.6,4FSK,[223 255],'3/4',0
16.7,4FSK,[223 255],'3/4',0
16.8,4FSK,[223 255],'3/4',0
16.9,4FSK,[223 255],'3/4',0
17,4FSK,[223 255],'3/4',0
17.1,4FSK,[223 255],'3/4',0
17.2,4FSK,[223 255],'3/4',0
17.3,4FSK,[223 255],'3/4',0
17.4,4FSK,[223 255],'3/4',0
17.5,4FSK,[223 255],'3/4',0
17.6,4FSK,[223 255],'3/4',0
17.7,4FSK,[223 255],'3/4',0
17.8,4FSK,[223 255],'3/4',0
17.9,4FSK,[223 255],'3/4',0
18,4FSK,[223 255],'3/4',0
18.1,4FSK,[223 255],'3/4',0
18.2,4FSK,[223 255],'3/4',0
18.3,4FSK,[223 255],'3/4',0
18.4,4FSK,[223 255],'3/4',0
18.5,4FSK,[223 255],'3/4',0
18.6,4FSK,[223 255],'3/4',0
18.7,4FSK,[223 255],'3/4',0
18.8,4FSK,[223 255],'3/4',0
18.9,4FSK,[223 255],'3/4',0
19,4FSK,[223 255],'3/4',0
19.1,4FSK,[223 255],'3/4',0
19.2,4FSK,[223 255],'3/4',0
19.3,4FSK,[223 255],'3/4',0
19.4,4FSK,[223 255],'3/4',0
19.5,4FSK,[223 255],'3/4',0
19.6,4FSK,[223 255],'3/4',0
19.7,4FSK,[223 255],'3/4',0
19.8,4FSK,[223 255],'3/4',0
19.9,4FSK,[223 255],'3/4',0
20,4FSK,[223 255],'3/4',0
-10,4FSK,[223 255],'5/6',0.509248878923767
-9.9,4FSK,[223 255],'5/6',0
-9.8,4FSK,[223 255],'5/6',0.502522421524664
-9.7,4FSK,[223 255],'5/6',0
-9.6,4FSK,[223 255],'5/6',0.507286995515695
-9.5,4FSK,[223 255],'5/6',0
-9.4,4FSK,[223 255],'5/6',0.496076233183857
-9.3,4FSK,[223 255],'5/6',0
-9.2,4FSK,[223 255],'5/6',0.480100896860987
-9.1,4FSK,[223 255],'5/6',0
-9,4FSK,[223 255],'5/6',0.506726457399103
-8.9,4FSK,[223 255],'5/6',0
-8.8,4FSK,[223 255],'5/6',0.504484304932735
-8.7,4FSK,[223 255],'5/6',0
-8.6,4FSK,[223 255],'5/6',0.511210762331839
-8.5,4FSK,[223 255],'5/6',0
-8.4,4FSK,[223 255],'5/6',0.490751121076233
-8.3,4FSK,[223 255],'5/6',0
-8.2,4FSK,[223 255],'5/6',0.479540358744395
-8.1,4FSK,[223 255],'5/6',0
-8,4FSK,[223 255],'5/6',0.509809417040359
-7.9,4FSK,[223 255],'5/6',0
-7.8,4FSK,[223 255],'5/6',0.506726457399103
-7.7,4FSK,[223 255],'5/6',0
-7.6,4FSK,[223 255],'5/6',0.488789237668161
-7.5,4FSK,[223 255],'5/6',0
-7.4,4FSK,[223 255],'5/6',0.494955156950673
-7.3,4FSK,[223 255],'5/6',0
-7.2,4FSK,[223 255],'5/6',0.494955156950673
-7.1,4FSK,[223 255],'5/6',0
-7,4FSK,[223 255],'5/6',0.494394618834081
-6.9,4FSK,[223 255],'5/6',0
-6.8,4FSK,[223 255],'5/6',0.502522421524664
-6.7,4FSK,[223 255],'5/6',0
-6.6,4FSK,[223 255],'5/6',0.489069506726457
-6.5,4FSK,[223 255],'5/6',0
-6.4,4FSK,[223 255],'5/6',0.495795964125561
-6.3,4FSK,[223 255],'5/6',0
-6.2,4FSK,[223 255],'5/6',0.51177130044843
-6.1,4FSK,[223 255],'5/6',0
-6,4FSK,[223 255],'5/6',0.508968609865471
-5.9,4FSK,[223 255],'5/6',0
-5.8,4FSK,[223 255],'5/6',0.509809417040359
-5.7,4FSK,[223 255],'5/6',0
-5.6,4FSK,[223 255],'5/6',0.496356502242152
-5.5,4FSK,[223 255],'5/6',0
-5.4,4FSK,[223 255],'5/6',0.503923766816143
-5.3,4FSK,[223 255],'5/6',0
-5.2,4FSK,[223 255],'5/6',0.494394618834081
-5.1,4FSK,[223 255],'5/6',0
-5,4FSK,[223 255],'5/6',0.508688340807175
-4.9,4FSK,[223 255],'5/6',0
-4.8,4FSK,[223 255],'5/6',0.502242152466368
-4.7,4FSK,[223 255],'5/6',0
-4.6,4FSK,[223 255],'5/6',0.506446188340807
-4.5,4FSK,[223 255],'5/6',0
-4.4,4FSK,[223 255],'5/6',0.481502242152466
-4.3,4FSK,[223 255],'5/6',0
-4.2,4FSK,[223 255],'5/6',0.491872197309417
-4.1,4FSK,[223 255],'5/6',0
-4,4FSK,[223 255],'5/6',0.494394618834081
-3.9,4FSK,[223 255],'5/6',0
-3.8,4FSK,[223 255],'5/6',0.48262331838565
-3.7,4FSK,[223 255],'5/6',0
-3.6,4FSK,[223 255],'5/6',0.498878923766816
-3.5,4FSK,[223 255],'5/6',0
-3.4,4FSK,[223 255],'5/6',0.490751121076233
-3.3,4FSK,[223 255],'5/6',0
-3.2,4FSK,[223 255],'5/6',0.499439461883408
-3.1,4FSK,[223 255],'5/6',0
-3,4FSK,[223 255],'5/6',0.484585201793722
-2.9,4FSK,[223 255],'5/6',0
-2.8,4FSK,[223 255],'5/6',0.491031390134529
-2.7,4FSK,[223 255],'5/6',0
-2.6,4FSK,[223 255],'5/6',0.50140134529148
-2.5,4FSK,[223 255],'5/6',0
-2.4,4FSK,[223 255],'5/6',0.494114349775785
-2.3,4FSK,[223 255],'5/6',0
-2.2,4FSK,[223 255],'5/6',0.48822869955157
-2.1,4FSK,[223 255],'5/6',0
-2,4FSK,[223 255],'5/6',0.492993273542601
-1.9,4FSK,[223 255],'5/6',0
-1.8,4FSK,[223 255],'5/6',0.496917040358744
-1.7,4FSK,[223 255],'5/6',0
-1.6,4FSK,[223 255],'5/6',0.517937219730942
-1.5,4FSK,[223 255],'5/6',0
-1.4,4FSK,[223 255],'5/6',0.508408071748879
-1.3,4FSK,[223 255],'5/6',0
-1.2,4FSK,[223 255],'5/6',0.517937219730942
-1.1,4FSK,[223 255],'5/6',0
-1,4FSK,[223 255],'5/6',0.50420403587444
-0.9,4FSK,[223 255],'5/6',0
-0.799999999999999,4FSK,[223 255],'5/6',0.500560538116592
-0.699999999999999,4FSK,[223 255],'5/6',0
-0.6,4FSK,[223 255],'5/6',0.503363228699552
-0.5,4FSK,[223 255],'5/6',0
-0.399999999999999,4FSK,[223 255],'5/6',0.484865470852018
-0.299999999999999,4FSK,[223 255],'5/6',0
-0.199999999999999,4FSK,[223 255],'5/6',0.491872197309417
-0.0999999999999996,4FSK,[223 255],'5/6',0
0,4FSK,[223 255],'5/6',0.507847533632287
0.100000000000001,4FSK,[223 255],'5/6',0
0.200000000000001,4FSK,[223 255],'5/6',0.520459641255605
0.300000000000001,4FSK,[223 255],'5/6',0
0.4,4FSK,[223 255],'5/6',0.500280269058296
0.5,4FSK,[223 255],'5/6',0
0.600000000000001,4FSK,[223 255],'5/6',0.495235426008969
0.700000000000001,4FSK,[223 255],'5/6',0
0.800000000000001,4FSK,[223 255],'5/6',0.496917040358744
0.9,4FSK,[223 255],'5/6',0
1,4FSK,[223 255],'5/6',0.518497757847534
1.1,4FSK,[223 255],'5/6',0
1.2,4FSK,[223 255],'5/6',0.499719730941704
1.3,4FSK,[223 255],'5/6',0
1.4,4FSK,[223 255],'5/6',0.484304932735426
1.5,4FSK,[223 255],'5/6',0
1.6,4FSK,[223 255],'5/6',0.497757847533632
1.7,4FSK,[223 255],'5/6',0
1.8,4FSK,[223 255],'5/6',0.499719730941704
1.9,4FSK,[223 255],'5/6',0
2,4FSK,[223 255],'5/6',0.504484304932735
2.1,4FSK,[223 255],'5/6',0
2.2,4FSK,[223 255],'5/6',0.51457399103139
2.3,4FSK,[223 255],'5/6',0
2.4,4FSK,[223 255],'5/6',0.500560538116592
2.5,4FSK,[223 255],'5/6',0
2.6,4FSK,[223 255],'5/6',0.484304932735426
2.7,4FSK,[223 255],'5/6',0
2.8,4FSK,[223 255],'5/6',0.496917040358744
2.9,4FSK,[223 255],'5/6',0
3,4FSK,[223 255],'5/6',0.496636771300448
3.1,4FSK,[223 255],'5/6',0
3.2,4FSK,[223 255],'5/6',0.502242152466368
3.3,4FSK,[223 255],'5/6',0
3.4,4FSK,[223 255],'5/6',0.501121076233184
3.5,4FSK,[223 255],'5/6',0
3.6,4FSK,[223 255],'5/6',0.509809417040359
3.7,4FSK,[223 255],'5/6',0
3.8,4FSK,[223 255],'5/6',0.502522421524664
3.9,4FSK,[223 255],'5/6',0
4,4FSK,[223 255],'5/6',0.507006726457399
4.1,4FSK,[223 255],'5/6',0
4.2,4FSK,[223 255],'5/6',0.503643497757848
4.3,4FSK,[223 255],'5/6',0
4.4,4FSK,[223 255],'5/6',0.516535874439462
4.5,4FSK,[223 255],'5/6',0
4.6,4FSK,[223 255],'5/6',0.501121076233184
4.7,4FSK,[223 255],'5/6',0
4.8,4FSK,[223 255],'5/6',0.464125560538117
4.9,4FSK,[223 255],'5/6',0
5,4FSK,[223 255],'5/6',0.498038116591928
5.1,4FSK,[223 255],'5/6',0
5.2,4FSK,[223 255],'5/6',0.505325112107623
5.3,4FSK,[223 255],'5/6',0
5.4,4FSK,[223 255],'5/6',0.495235426008969
5.5,4FSK,[223 255],'5/6',0
5.6,4FSK,[223 255],'5/6',0.490190582959641
5.7,4FSK,[223 255],'5/6',0
5.8,4FSK,[223 255],'5/6',0.483183856502242
5.9,4FSK,[223 255],'5/6',0
6,4FSK,[223 255],'5/6',0.477298206278027
6.1,4FSK,[223 255],'5/6',0
6.2,4FSK,[223 255],'5/6',0.481502242152466
6.3,4FSK,[223 255],'5/6',0
6.4,4FSK,[223 255],'5/6',0.470011210762332
6.5,4FSK,[223 255],'5/6',0
6.6,4FSK,[223 255],'5/6',0.457399103139013
6.7,4FSK,[223 255],'5/6',0
6.8,4FSK,[223 255],'5/6',0.475616591928251
6.9,4FSK,[223 255],'5/6',0
7,4FSK,[223 255],'5/6',0.470571748878924
7.1,4FSK,[223 255],'5/6',0
7.2,4FSK,[223 255],'5/6',0.488789237668161
7.3,4FSK,[223 255],'5/6',0
7.4,4FSK,[223 255],'5/6',0.47085201793722
7.5,4FSK,[223 255],'5/6',0
7.6,4FSK,[223 255],'5/6',0.481502242152466
7.7,4FSK,[223 255],'5/6',0
7.8,4FSK,[223 255],'5/6',0.43469730941704
7.9,4FSK,[223 255],'5/6',0
8,4FSK,[223 255],'5/6',0.463845291479821
8.1,4FSK,[223 255],'5/6',0
8.2,4FSK,[223 255],'5/6',0.445908071748879
8.3,4FSK,[223 255],'5/6',0
8.4,4FSK,[223 255],'5/6',0.470011210762332
8.5,4FSK,[223 255],'5/6',0
8.6,4FSK,[223 255],'5/6',0.396860986547085
8.7,4FSK,[223 255],'5/6',0
8.8,4FSK,[223 255],'5/6',0.312780269058296
8.9,4FSK,[223 255],'5/6',0
9,4FSK,[223 255],'5/6',0.303531390134529
9.1,4FSK,[223 255],'5/6',0
9.2,4FSK,[223 255],'5/6',0.378082959641256
9.3,4FSK,[223 255],'5/6',0
9.4,4FSK,[223 255],'5/6',0.367713004484305
9.5,4FSK,[223 255],'5/6',0
9.6,4FSK,[223 255],'5/6',0.336603139013453
9.7,4FSK,[223 255],'5/6',0
9.8,4FSK,[223 255],'5/6',0.241031390134529
9.9,4FSK,[223 255],'5/6',0
10,4FSK,[223 255],'5/6',0.260276532137519
10.1,4FSK,[223 255],'5/6',0
10.2,4FSK,[223 255],'5/6',0.338565022421525
10.3,4FSK,[223 255],'5/6',0
10.4,4FSK,[223 255],'5/6',0.246636771300448
10.5,4FSK,[223 255],'5/6',0
10.6,4FSK,[223 255],'5/6',0.317825112107623
10.7,4FSK,[223 255],'5/6',0
10.8,4FSK,[223 255],'5/6',0.0972533632286996
10.9,4FSK,[223 255],'5/6',0
11,4FSK,[223 255],'5/6',0.0645179372197309
11.1,4FSK,[223 255],'5/6',0
11.2,4FSK,[223 255],'5/6',0.0373380667663179
11.3,4FSK,[223 255],'5/6',0
11.4,4FSK,[223 255],'5/6',0.038677130044843
11.5,4FSK,[223 255],'5/6',0
11.6,4FSK,[223 255],'5/6',0.0288396860986547
11.7,4FSK,[223 255],'5/6',0
11.8,4FSK,[223 255],'5/6',0.0625311410064773
11.9,4FSK,[223 255],'5/6',0
12,4FSK,[223 255],'5/6',0.038747197309417
12.1,4FSK,[223 255],'5/6',0
12.2,4FSK,[223 255],'5/6',0.0133657199800698
12.3,4FSK,[223 255],'5/6',0
12.4,4FSK,[223 255],'5/6',0.00523432072254153
12.5,4FSK,[223 255],'5/6',0
12.6,4FSK,[223 255],'5/6',0.00664952079486503
12.7,4FSK,[223 255],'5/6',0
12.8,4FSK,[223 255],'5/6',0.00534825358950097
12.9,4FSK,[223 255],'5/6',0
13,4FSK,[223 255],'5/6',0.0130760012370496
13.1,4FSK,[223 255],'5/6',0
13.2,4FSK,[223 255],'5/6',0.00275511723727103
13.3,4FSK,[223 255],'5/6',0
13.4,4FSK,[223 255],'5/6',0.00238753699228493
13.5,4FSK,[223 255],'5/6',0
13.6,4FSK,[223 255],'5/6',0.00226448466224787
13.7,4FSK,[223 255],'5/6',0
13.8,4FSK,[223 255],'5/6',0.0002549790196611
13.9,4FSK,[223 255],'5/6',0
14,4FSK,[223 255],'5/6',9.35691755950544e-05
14.1,4FSK,[223 255],'5/6',0
14.2,4FSK,[223 255],'5/6',0.000151352266238633
14.3,4FSK,[223 255],'5/6',0
14.4,4FSK,[223 255],'5/6',3.14744420767699e-05
14.5,4FSK,[223 255],'5/6',0
14.6,4FSK,[223 255],'5/6',3.28891258680847e-05
14.7,4FSK,[223 255],'5/6',0
14.8,4FSK,[223 255],'5/6',5.1199827968578e-06
14.9,4FSK,[223 255],'5/6',0
15,4FSK,[223 255],'5/6',0
15.1,4FSK,[223 255],'5/6',0
15.2,4FSK,[223 255],'5/6',0
15.3,4FSK,[223 255],'5/6',0
15.4,4FSK,[223 255],'5/6',0
15.5,4FSK,[223 255],'5/6',0
15.6,4FSK,[223 255],'5/6',0
15.7,4FSK,[223 255],'5/6',0
15.8,4FSK,[223 255],'5/6',0
15.9,4FSK,[223 255],'5/6',0
16,4FSK,[223 255],'5/6',0
16.1,4FSK,[223 255],'5/6',0
16.2,4FSK,[223 255],'5/6',0
16.3,4FSK,[223 255],'5/6',0
16.4,4FSK,[223 255],'5/6',0
16.5,4FSK,[223 255],'5/6',0
16.6,4FSK,[223 255],'5/6',0
16.7,4FSK,[223 255],'5/6',0
16.8,4FSK,[223 255],'5/6',0
16.9,4FSK,[223 255],'5/6',0
17,4FSK,[223 255],'5/6',0
17.1,4FSK,[223 255],'5/6',0
17.2,4FSK,[223 255],'5/6',0
17.3,4FSK,[223 255],'5/6',0
17.4,4FSK,[223 255],'5/6',0
17.5,4FSK,[223 255],'5/6',0
17.6,4FSK,[223 255],'5/6',0
17.7,4FSK,[223 255],'5/6',0
17.8,4FSK,[223 255],'5/6',0
17.9,4FSK,[223 255],'5/6',0
18,4FSK,[223 255],'5/6',0
18.1,4FSK,[223 255],'5/6',0
18.2,4FSK,[223 255],'5/6',0
